trip_id,cab_id,payment_id,start_location_latt,start_location_long,end_location_latt,end_location_long,Amount_paid,Amount_paid_type,cab_type,trip_rating,Cab_booking_time,Cab_booking_date,travel_time,waiting_time,discount_applied,single_lady
1630,9e3a2791-fcaa-4b3e-933a-5ec286c3353b,20f58825-c2fa-483c-a7ac-99cd8b9b9819,30.4415185,-87.2518824,39.928353,116.416357,1748.46,card,micro,3,11:23,6/16/2017,55,5,yes,no
1631,f61b976e-1a10-4d8f-a980-37f825651042,94b635a5-5af0-48d5-910c-39c58a966b57,38.103168,114.045809,41.5660579,-8.5793664,154.25,cash,SUV,3,15:28,6/12/2017,128,10,yes,yes
1632,7247c474-30ed-4410-9323-735062f9a207,fc3e62b6-42c4-413a-8e89-63c0e7d50120,32.119799,34.986653,50.8667699,18.828601,1794.33,card,auto,4,17:38,5/25/2017,271,2,yes,no
1633,6ad8f7aa-cb3b-41a9-a2d6-e428f656bcbb,c1fc8642-308f-4226-88d4-8293a0e579c9,57.6294504,53.0252053,53.9804128,27.6670286,781.72,cash,auto,5,22:59,5/25/2017,190,8,yes,yes
1634,e476c08c-e3b3-4726-b06f-345e1902a866,48e2ad5b-53cb-4fb2-8f91-2adb14bb45d2,-12.1538726,-76.9717368,22.6611943,-102.9937166,1847.17,cash,micro,4,5:10,8/12/2016,68,19,yes,no
1635,7270cc69-db7f-43d8-a528-05784e903f4b,addb041f-59a5-4a8d-b06c-abaa3acf1be5,-28.9481925,-51.0749483,5.887247,-10.0303723,1282.74,card,SUV,5,7:20,9/21/2016,216,23,no,no
1636,02ca98b5-85b4-4155-9a0f-d861fdb86358,2c41dd1c-8f6b-4ce1-be25-1f475d0936d2,51.2982002,20.2969528,45.300292,4.2531745,1801.71,cash,SUV,5,12:58,10/11/2016,125,20,no,yes
1637,b1d5a3d6-0d74-4e64-ac04-02f647c8cb01,b9ca0ccd-32ce-4e5f-aa62-113800f1125c,7.0575,124.32167,31.849004,117.044333,1239.68,cash,auto,5,18:59,7/22/2016,32,15,no,no
1638,ef068400-c369-4efc-898f-9d0d0bee2efd,0d261170-bdfb-4568-8515-7163951ea394,35.87616,102.801062,57.0473929,44.8980984,1359.32,cash,auto,4,13:55,8/17/2016,146,17,yes,no
1639,fd171b72-da5e-43ff-93a8-a448fa174ac5,56080c09-6784-4c17-b8e7-2c4ab9b05f57,-18.617781,47.709942,28.600129,112.206895,212.91,cash,auto,5,18:15,3/11/2017,97,30,yes,yes
1640,e85aec33-3be0-48de-8cdf-a170a2cab737,4e97d79c-5946-4536-acd0-382316364026,49.5177049,21.1767387,53.1257,47.2041,1237.47,card,micro,4,11:25,10/14/2016,150,21,no,no
1641,7328c9be-6926-4a7d-b7cd-1d9774e568cd,0cca5af0-d034-4212-9f1f-b7c0c5446896,48.3115536,38.2778412,49.7149346,28.8363647,1378.3,card,SUV,5,2:49,1/14/2017,105,1,no,no
1642,c239d693-4397-4904-9c32-701ad99f760a,8c28853b-c61c-4b9b-b143-0e4bdb737d76,45.5380557,17.9794368,13.3601931,99.9129845,1036.68,card,SUV,4,7:24,1/5/2017,242,0,yes,no
1643,896ff7e3-7ebc-45bf-a388-5338c810f668,c3cd7032-a268-4c2e-b565-b95ac5152dc6,33.8787981,10.850791,23.213961,115.203506,741.48,cash,SUV,4,20:44,4/29/2017,129,24,yes,yes
1644,a0bbc0e6-e17e-48c5-aee4-b8135dc1d56e,beeba28f-68ae-4005-8cf0-f43ce0e45c6f,20.9425179,-17.0362272,-6.1270886,139.2233389,1069.24,cash,auto,4,20:01,1/17/2017,281,7,no,no
1645,5ed8c55a-6caf-4982-b4ac-7c913a5af90d,34fd74de-1405-450c-a880-b20a975a19a2,50.5927407,107.5886948,53.6849853,27.1325559,173.83,card,auto,4,13:57,10/5/2016,172,30,yes,no
1646,7e3651f8-5737-4436-ab2c-87df9760efa9,2b8c8bd6-3028-4de0-8551-58efa8ed2fb5,7.5932558,122.7995493,54.145036,48.390554,1891.11,card,auto,4,14:54,7/31/2016,282,2,no,yes
1647,adb18fa7-1bb1-4f8b-956a-58797ac046f3,1aa4a888-2fd4-493e-bdfd-bc3fce2905e5,32.6786908,-97.3354531,44.0766295,132.3885311,1424.03,cash,SUV,4,7:52,1/9/2017,62,16,no,yes
1648,2b27f437-4faf-497b-b7f9-259bc6c09395,5ffc9793-37f9-476a-89aa-a518a72ed4c8,-32.4871605,-58.2510984,23.1350488,113.29083,1718.09,card,SUV,5,16:09,8/20/2016,64,6,no,yes
1649,2c341c16-d92a-4020-af37-271fe5fceaf5,e2f98516-74b5-47a5-aef0-04a4a3f6e71c,52.995267,16.9198184,37.1428788,46.1042711,753.26,card,auto,5,18:19,1/15/2017,89,2,yes,yes
1650,0e722285-cabf-43a0-95bd-a52242091f21,20416c09-2242-4967-85e0-77460286ea08,48.9318625,2.4943891,36.7846385,138.4565967,843.55,card,SUV,3,4:19,9/5/2016,67,11,no,yes
1651,8a56bc47-d3ab-492a-b150-991e68227400,0134671d-d099-4c1a-a987-abc0de8213c6,-7.2578991,107.8632023,-8.321199,116.5963713,870,cash,sedan,5,18:30,8/13/2016,91,1,no,no
1652,89732b4d-4472-4af8-991d-d5ce8b184199,94333b13-cd14-4b70-89c3-309529eed137,29.83622,91.64777,-7.0054807,112.5118443,1785.68,cash,SUV,5,5:34,5/26/2017,226,27,yes,yes
1653,548b940f-5f86-462b-b879-bb4e980b45e6,dfb923d7-6755-4f56-9b95-794634483e55,46.666415,123.169189,-6.7290837,111.3694594,948.33,cash,micro,5,5:45,4/17/2017,173,21,no,no
1654,78454412-5ef1-4441-a90a-22cc0526e0bc,c22cd5ea-eda8-4a36-a63d-91d3e0fbe3e6,38.0485803,138.394706,48.9580793,16.9851229,1765.59,card,SUV,4,22:27,5/13/2017,53,30,yes,no
1655,b7d4f106-77db-4a90-9aa3-26bfa43b485b,64613dda-6039-4758-b59c-82e381413670,48.2216224,135.0579895,29.561775,106.568971,1086.95,card,auto,5,5:05,4/6/2017,215,16,yes,no
1656,7f19fee2-feb5-43bb-8a63-9285ab1b6f09,096b8eae-5c17-434e-a01d-7d41968989f9,17.0405373,99.0571089,35.083703,97.910792,1839.72,cash,auto,4,5:37,11/2/2016,280,0,yes,no
1657,3b3884d5-f411-4606-ae42-397539b757ad,1e154df0-79f8-43dc-8d1f-eec94b3cce3c,22.636828,113.814606,-13.231069,-70.7549896,754.42,cash,SUV,5,1:16,1/26/2017,34,7,no,yes
1658,6c2d9671-a734-473e-95aa-f4ed4a059e4f,1dd9e857-16c4-4b26-8845-145cc43f2a57,1.4415901,124.8431006,48.5334788,28.7416365,1888.22,cash,SUV,5,13:57,6/1/2017,129,20,no,no
1659,d8084f9a-39c6-41e0-896a-bbca3a0f9bca,6a0ace6c-9ef3-4010-b943-124b3c25ea6f,-8.3069745,118.5097517,-34.7277137,-58.3326356,1535.25,cash,sedan,5,18:29,5/19/2017,126,30,no,no
1660,9f55324c-5a6f-4760-85a1-820bd8298f95,0629db73-1c6e-4f7b-86e6-2ad351f6b21e,49.8417042,5.1214901,33.626149,114.69695,1410.77,card,auto,3,11:54,12/11/2016,129,27,yes,yes
1661,e539a759-5680-4df2-b7a1-c7cbc147e25b,21f7befe-f1ee-4e8e-9de2-f123a157c6ae,-8.128563,112.6943559,44.6034915,20.45241,114.65,cash,sedan,4,10:35,2/15/2017,121,19,no,yes
1662,b14d5799-181c-4213-9707-3482b4a68250,ec97b2e1-3577-456f-a1ca-32fc0a8f41cd,38.197478,114.335324,12.8207931,-84.2002101,1536.01,card,micro,3,22:01,10/7/2016,205,18,no,yes
1663,8bd9bee7-a566-456f-aeff-9fb62e3a295c,f5250358-2e99-4744-90cd-3241fd941460,31.2470602,74.2308449,52.6004448,-8.9706844,794.76,card,micro,4,16:42,1/13/2017,287,13,yes,yes
1664,a7977018-c0fd-48af-8a27-d792bab25ec2,a8eef34b-09d2-4e04-98f5-1a7fc033a61b,53.337199,91.9334697,-6.1856385,106.8430596,1747.53,card,SUV,5,3:01,3/4/2017,141,4,no,no
1665,b96afee5-9484-4452-8ea7-ac33485a3089,9fad4142-cfa4-4250-80ed-87bc570a8b09,53.5760481,16.5355185,29.198799,109.207451,1345.94,cash,SUV,4,20:11,4/9/2017,162,24,no,no
1666,14d44223-3f2c-4364-98df-0c7a32da3635,55e835ac-6a5f-4631-8f4d-da3fa2dd2f56,33.6289952,-112.1370601,53.1991153,50.1031834,1233.84,cash,auto,4,15:29,2/18/2017,49,15,no,yes
1667,c2a4f94d-6724-44e2-b0d5-33fcfe169359,37d201db-2d92-42bd-ad02-52b9b9f0ce27,29.861346,121.448134,52.33339,-106.76792,1838.51,card,micro,5,14:28,10/18/2016,81,18,yes,no
1668,1618965b-fdb1-4eb7-ad2c-2a82ff43c6db,98ec998d-bf8e-4043-9409-28bb983d3039,38.013999,24.4198995,34.1228075,134.5990156,174.39,card,sedan,3,16:39,1/19/2017,218,17,yes,no
1669,47b33100-b84f-481c-a83f-f75605340330,f58070ea-4cec-408f-9f59-d136c084d6a4,63.2563101,18.4484104,4.860823,-74.912667,1821.97,card,SUV,3,15:37,4/13/2017,86,27,no,yes
1670,56e4b463-0eb2-414c-85e5-4d7f3c02fc45,e39ea721-3029-4233-a30b-a6c8bb71487b,-7.7519029,110.7077766,23.296786,113.823135,506.57,cash,sedan,5,1:23,5/7/2017,236,17,yes,yes
1671,98f40a06-e677-4c12-a6ea-9bd5c514ccf4,1cea0905-07ec-48ea-9c73-a83a5522904f,22.5652759,59.5066376,37.9334705,23.5288412,201.21,cash,SUV,3,20:00,4/27/2017,64,19,yes,no
1672,7f352f98-8375-43bf-8ed2-e5cd74d7dc94,3f3fffef-8720-4ea1-9787-348435f012e7,38.4576605,-9.1065809,41.3815799,19.6981547,902.76,cash,SUV,3,9:29,1/19/2017,34,24,yes,no
1673,0f27fdff-be19-41c7-b24f-0a3ce66d2f08,de937f94-2049-412d-beed-bbd8f0142f80,-8.5985,115.1455,56.355176,26.1725258,1768.7,card,SUV,3,17:24,1/23/2017,182,26,yes,no
1674,0f9f9e47-320a-448b-9199-53046579d960,09e0d155-2493-45af-bd18-0ec8073e8bda,-0.1869837,100.6537593,54.1990589,17.3704847,284.45,cash,SUV,3,10:58,5/14/2017,273,7,yes,yes
1675,16b53d59-8a1b-45eb-9ad4-3782c568bf5d,a62655d5-0bd3-4c34-b885-2ff5d50716c7,58.175029,13.553217,13.2012186,100.9380801,1575.68,card,micro,4,6:34,11/26/2016,90,6,yes,yes
1676,86a04e3b-aed9-4d60-afb1-fc7de8d16d9d,f83a56da-961a-43a0-a4fe-2be1fb2cd7f4,51.0692,114.7465,32.69412,35.368513,1299.15,cash,auto,4,4:05,11/7/2016,241,23,yes,yes
1677,67570c35-af01-4c49-bc64-e450d6929f5f,59399785-1008-410f-8e2c-d9f7bdcfcff6,38.7191234,-28.2519314,45.716147,-73.5471039,170.58,card,sedan,5,1:40,4/21/2017,184,12,yes,yes
1678,fca9f18e-dd48-4051-b784-d3734b1efc2f,72c2a165-5e87-4b4c-843a-b802dcb84f36,9.029518,1.4168974,3.6020791,98.4683053,138.21,card,SUV,3,15:43,9/12/2016,175,16,yes,yes
1679,62716455-4794-4c1d-a56b-e70b2cb1ddd1,45a59ab0-b778-4922-8ca1-0b755a4a01ae,40.7338864,22.1375317,11.4702151,108.9145675,894.05,cash,auto,5,14:46,3/27/2017,282,29,yes,yes
1680,d5cfdd07-7694-41df-932c-3c374390b1bf,8f44a87b-ffa4-431d-9819-9de3a3115e98,14.570844,121.0230236,14.7342524,121.0702642,338.69,cash,auto,4,10:58,3/5/2017,36,27,no,no
1681,9d9bd612-ff8d-47f1-b26c-feaa594b8bbd,32b44137-f96b-4024-8faf-474e4f24a706,-7.5229136,108.0509743,19.8022278,-98.7067059,1385.78,card,sedan,4,11:48,5/15/2017,110,28,no,no
1682,ec2827c9-2051-426b-8551-dae1a3dcec49,572f5ae0-d131-471d-8793-831b3fe0bcf8,45.396383,4.3258963,31.77,-106.43,1444.62,cash,SUV,4,3:50,1/14/2017,236,24,yes,yes
1683,296b9449-83e4-4b06-86fc-49140a37fd5d,279d4a5a-88dd-4733-a035-4047a16edac3,40.2487413,72.1297653,1.1963019,104.1019324,956.02,card,auto,4,4:30,3/18/2017,190,23,yes,no
1684,959fbc54-cf1f-4be2-952b-c8c1e9bdf317,ac217d93-0b33-48a6-8a60-7b792e130e8d,-9.6593944,120.2761574,-7.3441,108.2158,1068.51,cash,auto,4,7:11,7/17/2016,38,10,yes,no
1685,b2cecd19-2aeb-4c7b-8bbc-de36f75b87a0,5cfb6a85-5519-4bc1-a21d-0195138b4c4f,-34.804675,-58.2532508,37.337302,114.120108,1907.75,cash,SUV,4,0:58,1/18/2017,100,21,no,no
1686,620e0d6b-fe6d-4d63-a071-d964144de215,3665f543-95f8-4243-945b-5a333709b3af,-6.7387737,106.8768415,-7.2026914,108.1013637,1786.73,cash,SUV,5,16:41,5/6/2017,32,13,yes,no
1687,935e303a-822a-43d2-859a-311c81540076,579b8fa3-1cb2-4f39-849a-ca46dad6ec14,6.2958736,101.7296049,31.983055,120.183979,1901.75,cash,auto,3,11:34,10/26/2016,110,29,yes,no
1688,1a5668bb-de47-44fe-a891-6e43399ec01e,76ef6734-18fb-40b0-b64d-ad39493d2a0a,27.872028,112.969479,-20.1924448,57.4895229,1730.78,card,SUV,4,19:45,6/16/2017,129,30,yes,no
1689,9d456acb-ed32-46ba-8b8d-a7b7f53cfbf0,e397a853-e532-44db-963c-b863db97cf46,45.5322977,20.2153721,40.4970602,22.8338979,1982.45,card,auto,5,19:37,10/11/2016,132,24,yes,no
1690,86dbb5eb-e613-4f5b-b4c9-135801fe8e7b,14f20d38-d849-4b14-9782-15af1590c071,60.584008,22.7376381,-4.1393386,39.3180297,983.7,cash,auto,4,21:00,3/19/2017,56,18,no,yes
1691,61f7c8fa-ba65-4b34-b646-694bae37e068,6e9ce17a-5be1-430b-ad12-055f30dd735b,50.2837307,2.7425682,21.3392818,106.2327247,1695.72,cash,auto,5,1:32,10/23/2016,156,5,no,no
1692,9bc81dbd-66f6-4b37-a623-d5356c71fbe2,7132c044-2ec6-4df4-b873-369f16cf9f8a,23.076233,113.86913,7.8014452,-0.0513246,1765.72,card,SUV,5,18:01,4/13/2017,266,19,no,yes
1693,8be1cdde-feab-4e58-9aa4-14d19462796b,542c9824-1cc5-4d7a-b330-149b5d8c0594,-6.9556847,112.4917291,-34.9044677,-58.5743103,1700.95,cash,micro,5,19:01,5/31/2017,48,12,no,no
1694,68b5a000-1b4a-49bd-94e1-b4594f5ee1f8,d561da28-3a2a-4fe8-9c90-8cf0d0b5cd7c,43.1541366,18.8410376,4.920956,-75.063129,884.85,cash,sedan,3,17:48,11/11/2016,36,22,no,yes
1695,e9f6f580-8664-4997-bed4-22aaacbcf9a5,14840f2a-1985-4f3b-964d-f4ea7c547f32,31.437058,119.975172,43.0543956,-87.9383822,1868.86,cash,SUV,3,6:25,7/9/2016,73,27,no,yes
1696,7c2794a7-e321-4231-9f7f-3199857df9b3,ccb2df8a-ffcc-410b-aa1f-546452c2b5f4,44.1875931,-77.3882908,-10.7072554,22.22946,806.07,cash,SUV,4,22:32,8/9/2016,139,18,yes,yes
1697,b51706a1-ea17-417b-aab9-97382b74cb5f,7a8cfe8a-c718-4954-aafc-4ffe10e5c344,35.202503,102.521807,39.029567,117.661082,1820.12,card,sedan,4,16:22,7/27/2016,145,5,no,no
1698,83960807-d53b-4b4f-8d9f-bdffd8cd1cf3,c408e0db-d04e-45a2-be7a-23a5031baa9e,41.1694718,75.8098141,14.3679657,121.0504535,654.54,cash,SUV,5,18:10,10/26/2016,136,6,yes,yes
1699,228f0019-3c7d-4614-8607-3864ea2830bd,e106c7cf-91e5-45ed-8644-6da6b1f09b98,11.5352048,124.8289296,56.2507818,12.9929582,1803.02,card,sedan,4,13:38,5/12/2017,76,10,yes,no
1700,2941022c-b1a2-4b83-aa95-9759e558e3b1,546a60be-a6ce-414a-91e8-ade918c23f2e,38.661678,-9.2406619,45.2977605,2.5135985,1042.04,cash,micro,4,19:50,6/19/2016,260,13,no,yes
1701,1baecf4c-06ea-4d68-8eb6-a439024163d8,2ff64583-038e-41ad-8bc0-c46dce79ec0d,40.5931238,43.7385844,-22.4186285,-50.5745694,1222.29,card,sedan,3,12:59,4/11/2017,219,18,no,no
1702,d2047e42-5449-4547-befc-dd54296a2da3,0ffe97a8-bbfe-45f7-917f-ce83fc550ea4,-2.8385304,32.4212424,36.639033,114.462061,1899.24,cash,auto,3,20:25,1/18/2017,186,23,no,no
1703,68425566-29bd-40fa-96bc-f4128704142e,60f23db8-9bee-4dd2-a156-63b858511806,28.109598,116.527871,32.5741081,-117.0553896,300.42,cash,SUV,5,19:35,1/17/2017,218,15,no,yes
1704,8b329331-d220-4f55-9b9e-00db6c83d442,fcac7abe-c1e2-47dd-b606-31ab739be28a,-15.3612378,-70.3628516,-7.4726134,112.6675398,839.69,cash,SUV,5,21:23,9/18/2016,73,6,no,yes
1705,22a4cc2a-7c27-45ff-b8a3-4dc3f10837f5,4e184c82-4ab3-4999-ab04-8a3f9152e782,-19.9952622,23.4180769,30.3617348,-81.6966306,1033.41,cash,SUV,5,16:26,8/10/2016,269,5,yes,yes
1706,06fbc67b-5fda-4392-b9e6-454b080a3783,3335682c-74e4-45a0-905b-3afdd6e3c558,54.8630265,46.3388109,34.9002535,33.6231723,284.29,cash,SUV,3,12:58,1/7/2017,40,28,no,no
1707,fd2de7d8-ecca-423b-80ce-ebb4a80671d3,2b0057c0-17ca-4ea6-b2c6-14d67d413a57,34.361988,108.737212,58.0767446,11.8416522,513.24,cash,SUV,3,6:31,9/23/2016,266,23,yes,no
1708,3109ffd3-07f5-41e7-a341-7e0316011000,0f837ada-289c-4169-84b0-18c677386d0e,40.753655,111.673881,43.7838974,59.0252539,1047.85,card,auto,3,6:22,8/30/2016,262,10,yes,yes
1709,70af333d-c617-4d11-bbf9-d8560f09ce1a,d83d6652-279e-4b0e-83d2-2bec7a998988,59.8863041,29.9085976,50.0779397,36.7897915,1271.14,cash,micro,5,19:11,5/8/2017,113,0,yes,yes
1710,a39fb15d-86cc-464a-9d92-e9503b73acf0,d5d9366b-9278-447f-a590-cc45141388f8,-4.1034782,-81.0451037,7.38153,-73.919121,1570.4,cash,sedan,3,10:05,10/2/2016,247,20,yes,no
1711,381aacc1-f506-41a2-8f72-291581126b5e,143794aa-08b3-418b-8a6f-20f0da258f8b,49.4875115,16.6599761,6.2244851,10.6759772,1792,card,sedan,5,11:04,2/27/2017,34,15,no,no
1712,9cbd93ea-89f3-4d2e-a029-8b653e5aa270,44977a65-eefd-4d53-aaef-029e29b94670,37.22,-121.86,40.1572681,-8.1106277,841.63,cash,SUV,4,1:36,7/27/2016,115,11,yes,no
1713,79df2e05-dd2e-495a-b4a5-faedba8cf9e7,c2e63ed3-38c4-47ff-8b0d-48ab54facaf7,37.2610694,67.3086236,22.041674,111.756345,1200.07,card,micro,3,9:31,3/19/2017,161,12,yes,no
1714,9594bc07-5ffa-4ccb-926a-d7fa39b250fd,2918c478-9897-418d-b9a7-6e1a180e3d9d,51.2366183,20.760809,-12.8435129,-74.569682,1485.24,cash,auto,5,12:31,12/21/2016,54,21,yes,no
1715,7b84ac19-9aee-4771-8f7b-9b72b6a31628,0fce7d4b-1f66-4025-9629-d469b7669081,43.4945737,5.8978018,36.39535,36.6889,1345.7,cash,SUV,3,13:56,9/23/2016,195,23,yes,yes
1716,31f24323-15c3-49fd-b5d5-dad1cf85f9ff,4f1a7bd9-a798-4bd0-86e7-111f7f94fbd4,61.9919,-49.6572,11.0430889,123.9601672,208.52,card,auto,3,17:06,12/16/2016,58,14,no,yes
1717,9c0ea7b3-d868-497a-b12a-cc2965a3e571,af6645bd-476c-409f-879b-bd72258131a4,-7.2524177,112.746823,43.258497,117.54141,373.38,card,SUV,3,22:35,4/22/2017,41,3,no,yes
1718,6e8b357f-bcd8-4096-863b-173a594a68a3,1b893151-8e1f-4222-bcc6-277e417bea0b,3.2093353,101.6716295,25.570888,111.945844,128.85,cash,SUV,4,1:53,4/15/2017,180,11,yes,no
1719,acc7a558-1218-4f77-afd1-04abb673514f,8b803031-56b3-4760-a554-0f8805fccd4d,52.8803476,20.0444513,8.8525279,5.4044268,447.32,card,SUV,4,13:39,10/3/2016,293,21,no,yes
1720,a1cdbf55-15fa-4c95-8bbf-8a6fa754f6be,c88e3658-d493-40b7-a5e0-2a092f928cfb,6.8030255,126.3157043,35.3939908,109.1880047,1854.72,cash,auto,4,14:05,6/15/2017,122,30,yes,no
1721,58fd5abb-a9c2-4739-8ca4-c3d73d5c3035,50c8df12-1be8-4624-a44d-0611f1c1e98d,53.9961392,27.7280809,-6.8956,113.4758,1620.88,cash,SUV,4,0:03,9/26/2016,83,8,yes,yes
1722,72c8253b-40da-40c9-baf6-f488011377bc,5631bdc7-8a89-4906-bdfd-0d93dd19e61d,-9.0104992,-42.6920906,51.626324,39.4129061,1725.49,cash,auto,3,17:55,8/1/2016,257,13,yes,no
1723,8c608d2c-5b23-421b-a2fa-1efdf7bf70d5,01ad5ea6-ef15-4940-af08-be79b1e8e0a5,-13.3970988,48.2667279,51.598999,109.580475,1250.04,card,SUV,5,7:30,5/22/2017,287,16,no,yes
1724,16c193bf-6360-4d95-9532-cace451d7fe0,4b31a588-76f0-45ec-9e84-3722647df522,41.1242621,-7.787823,31.098293,117.83785,1463.83,card,auto,5,14:53,6/23/2016,148,9,no,yes
1725,2dc769e3-07eb-4a91-9589-61f6072a60b0,81248e25-470e-4958-a81c-e10d3f460e41,47.5868157,1.3305567,7.9855625,125.1375831,1539.55,card,auto,3,9:44,12/21/2016,108,0,yes,yes
1726,5f2a736a-ff31-4218-9847-74213533a4f4,a3256b44-3066-4d48-a63e-ca9a541afd06,56.06675,-118.38606,6.8072494,29.6788877,1835.98,cash,SUV,5,20:21,2/17/2017,55,29,yes,no
1727,bc9628dd-5ae9-4989-9c5f-80c7d2d22207,14cc96e1-7a60-4751-a356-3fd903557d21,32.4289299,74.2728564,41.0716946,-8.0890423,868.9,card,micro,4,9:20,10/29/2016,40,18,no,yes
1728,2feca5ee-00f6-405f-9695-a51fc4ab641f,07d40121-01bc-434e-ac9b-5fc8930d3d49,14.651459,121.0380826,45.0052663,41.1199008,1524.42,card,auto,5,14:47,1/13/2017,137,23,no,no
1729,f80f5559-7dca-4eb9-a8ea-d89fc4914810,2a1da12b-3a40-4258-a799-6fc73f7fb76a,59.2803437,18.2849323,11.3460734,9.6591939,547.91,cash,SUV,3,13:46,6/29/2016,234,7,no,no
1730,a657e86f-c3bd-4bca-a955-aa6f599bf5db,efcabe4c-1dca-4df1-ba86-03068c15f24b,30.572815,104.066801,41.530346,-8.3019136,718.79,cash,sedan,4,15:47,10/30/2016,105,10,no,no
1731,91ecbe76-fac5-4660-9684-333091f81bf4,145d48c1-f611-4902-b0cf-15287e88b73a,42.8130176,23.2154337,7.073684,124.720103,1006.61,card,sedan,4,22:57,11/5/2016,227,16,yes,yes
1732,3b3515b9-c38f-44b2-b8ba-efded85cdfe4,20bb74eb-5986-438f-84a3-07259188620c,31.129098,120.839842,58.4542358,15.1073919,1631.06,card,SUV,4,9:02,8/8/2016,254,18,yes,yes
1733,4558f4c1-a73c-484c-9e71-48dd7577c7c6,edf58fc2-300c-427a-8b8b-d5442c5f3b13,43.8371234,21.9598032,-8.1130067,112.0304508,1429.12,cash,SUV,5,10:37,12/29/2016,233,17,no,no
1734,b5c670a0-6037-4b95-b4b3-5897210a3415,9df3d87c-59ee-4ab1-a5db-aea19e1cebbe,5.9840985,116.0761121,51.462471,86.01456,1102.36,card,auto,5,0:03,11/8/2016,295,0,yes,no
1735,0f223525-5f4a-469d-98ec-8e4eead3604b,4cde4e91-d05f-446d-a79a-d7a8cb15c255,31.348795,121.7666886,39.4625,21.65861,380.6,card,micro,5,2:56,10/16/2016,180,29,yes,no
1736,62520f80-6795-4d42-8953-ab0ec5eb3602,e20dc136-e7f4-46c3-8fcd-b0ba181eef28,41.9345689,25.3495981,-7.2348751,107.5564326,1001.74,card,SUV,3,6:22,7/29/2016,142,17,yes,yes
1737,edb956ee-843b-4d08-9650-030f447c7ac2,8da5e250-e859-4aa8-a9af-17a9aa39944b,7.7896079,100.3048897,-5.5844754,105.4771084,1324.47,cash,micro,5,6:52,8/28/2016,132,16,yes,yes
1738,74b26ecd-6196-4a7d-93a8-b197e621797c,62e4a83f-fcc2-48e8-b026-f649e7a83fd9,40.6390928,-8.5992965,30.779444,120.00922,1919.7,cash,SUV,5,10:42,12/6/2016,277,16,no,yes
1739,b26b77f3-1aba-4a58-b7b4-82da86765ba0,b2af343e-25fb-4835-bca9-35c1a8a3f42e,7.5790498,-8.5363982,47.5951141,37.4831419,116.56,cash,SUV,3,6:58,9/24/2016,166,2,no,yes
1740,58486de5-dff4-4f8a-89d1-122a3c870ac1,be69f7af-0c78-4a0d-a4d5-98f07a275d51,38.2589551,140.3422958,50.7873249,36.477323,152.83,cash,SUV,5,18:11,12/20/2016,287,3,no,no
1741,bf4f5a76-68a2-4de0-bdc8-981958fe52d9,7a7842dc-42c8-44f6-ac72-57925800d652,41.2404491,44.8236089,-0.3915604,102.2862694,1502.03,cash,SUV,5,9:18,12/10/2016,41,1,no,no
1742,985525a0-c270-470b-bce7-2ecd05769779,92d9ccd3-fdc9-4696-a251-611baf920029,25.917098,69.104948,58.3505986,11.9490108,1535.81,card,auto,4,17:05,12/2/2016,110,4,no,yes
1743,a1fd9db5-3c4c-4b71-b680-65bbf2fa5960,624af9bb-87e9-4249-8f6d-a94fc94c162e,20.9064323,-97.6738023,-8.669071,115.213781,942.06,cash,SUV,5,0:43,9/13/2016,239,12,yes,no
1744,774d7326-4954-492a-97a4-1f65c4a1156b,9db94b59-4abf-4274-8706-05007f611ef5,-15.8958471,-52.2516426,7.4687521,146.139336,666.16,cash,SUV,4,6:54,9/11/2016,288,19,no,no
1745,e1f7c7a8-139a-4873-9064-baafd91101dc,ff60c5f3-bbe1-4d09-895e-254213639b0f,48.8255395,16.8482236,45.7790993,4.9307738,1188.7,card,sedan,3,2:00,2/1/2017,163,23,no,no
1746,e5f8c571-e015-478c-a3b9-3c9d3de1fc95,45595111-6a21-4ffb-9398-a68ee6e8342d,51.5021976,15.8075614,43.5592985,25.9323591,353.35,card,SUV,3,6:17,4/26/2017,36,23,yes,yes
1747,9535299c-096e-4ab4-9e3c-4ed3d9d7216e,01ffa86e-244f-471f-9191-936c7528d145,39.9224685,116.4425998,-0.9962972,-77.8136035,460.34,cash,SUV,4,20:24,10/26/2016,193,26,yes,no
1748,6a2abf9f-4e9f-4191-86f8-cac42193e8e9,409897b7-1625-479e-b366-07b5424e9e00,-13.308333,-73.583333,17.9567646,-102.1943485,986.28,card,SUV,5,1:13,12/24/2016,41,13,no,no
1749,8205046f-eef8-43e6-84ce-fda518b7e271,c3c55ac4-b605-42d9-855c-7eff802e6824,48.7212066,2.1222327,34.668335,136.3670325,1867.52,cash,auto,4,13:38,1/18/2017,47,15,yes,yes
1750,e89f0141-0fec-4d0f-8b1e-8b0ac08a3402,b3572954-bfa5-45e7-bb8b-000f994af46e,48.9776522,17.7311963,55.86667,37.5,967.75,card,sedan,4,15:05,11/17/2016,137,25,no,no
1751,446926db-debe-45d4-8b81-17ba255ac2c6,d31bcae5-ff58-43d9-bf21-3b3fcd531b48,25.33992,119.148479,49.0424573,89.4350462,777.24,cash,SUV,3,8:06,10/30/2016,211,15,no,yes
1752,cc3be6c4-8829-48fa-b6c3-08589ab5d2d9,abced55f-5a53-45da-ae44-fae172f0228b,35.30385,113.875245,31.882062,116.243408,961.02,cash,auto,3,2:33,1/9/2017,34,20,yes,no
